ac,cal,cnl,den,gr,pe,rt10,rt20,rt30,rt60,rt90,toc
200.698,8.589099884,11.255,2.7028000355,19.638399124,11.815999985,8.6621999741,7.0822000504,7.2705998421,6.6051998138,6.8961000443,0.0041999999
198.163,8.5775003433,10.9798,2.698800087,24.213699341,11.803999901,8.8430995941,7.3020000458,6.8527998924,6.8763999939,6.882999897,0.0066
195.546,8.5820999146,11.1465,2.7177000046,22.566099167,11.808799744,8.9257001877,7.4559998512,6.5602002144,6.7834000587,6.6279997826,0.0045
192.969,8.6006002426,11.937,2.6977000237,26.13120079,11.828000069,8.8613996506,7.531899929,5.9573998451,7.0197000504,6.6092000008,0.0071999999
190.886,8.5775003433,10.617,2.6479001045,23.313499451,11.803999901,8.82310009,7.5806999207,5.8302001953,7.2733001709,6.5334000587,0.0362999998
189.224,8.5775003433,10.0058,2.6981999874,27.049100876,11.803999901,8.8439998627,7.5957999229,5.2108001709,7.8021001816,6.8007998466,0.0068999999
187.762,8.5775003433,9.9785,2.6814000607,26.427900314,11.803999901,8.7784996033,7.5820999146,5.9472999573,6.9921998978,6.1213998795,0.0166999996
186.936,8.5775003433,10.722,2.6705000401,25.953300476,11.803999901,9.0780000687,7.6483998299,5.7585000992,6.3025999069,5.3664999008,0.0230999999
186.765,8.589099884,10.027,2.682199955,20.681600571,11.815999985,9.8513002396,8.1263999939,5.4133000374,6.4660000801,5.643599987,0.0163000003
187.136,8.5718002319,10.077,2.7304999828,18.213499069,11.798000336,10.675900459,8.5247001648,5.8097000122,8.2161998749,7.4183998108,0.012
187.766,8.5775003433,9.3265,2.7595000267,18.82349968,11.803999901,11.475099564,9.0734996796,8.4939002991,10.831600189,9.7130002975,0.028899999
188.605,8.5602006912,10.182,2.726099968,20.359399796,11.786000252,11.485199928,9.5611000061,12.338700294,11.929800034,10.872799873,0.0094
189.577,8.5659999847,10.307,2.7090001106,20.761800766,11.791999817,11.151100159,9.1834001541,10.82820034,8.7782001495,8.9551000595,0.0006
190.913,8.5718002319,9.9553,2.706099987,19.341999054,11.798000336,10.504300117,8.6229000092,7.7807002068,7.9650001526,7.9994997978,0.0023000001
192.739,8.5775003433,9.3525,2.739700079,19.337900162,11.803999901,10.025099754,8.2346000671,6.9300999641,8.0058002472,8.0521001816,0.0174
195.477,8.5832996368,9.2123,2.6749000549,19.560699463,11.81000042,9.6035995483,8.0108995438,7.046599865,8.3840999603,8.405500412,0.0206000004
198.154,8.5775003433,8.916,2.7067000866,20.848899841,11.803999901,9.2700004578,7.7112002373,7.8701000214,7.3965001106,7.3586001396,0.0019
200.569,8.5832996368,10.0635,2.6991999149,22.595600128,11.81000042,8.9812002182,7.4565000534,7.2453999519,6.9187002182,6.7382998466,0.0063
202.748,8.5775003433,10.1875,2.6858000755,25.299499512,11.803999901,8.752699852,7.2102999687,6.4811000824,6.5346999168,6.340400219,0.0142000001
203.56,8.5775003433,11.0618,2.7160999775,24.783000946,11.803999901,8.6681003571,7.105700016,6.6398000717,6.7279000282,6.3150000572,0.0036
203.204,8.589099884,10.433,2.7276000977,24.976600647,11.815999985,8.5108995438,7.1802000999,7.5314002037,7.0472998619,6.4583997726,0.0103
202.005,8.5775003433,9.5185,2.6867001057,24.202100754,11.803999901,8.3964996338,7.285900116,7.3755998611,7.1753001213,6.351099968,0.0136000002
200.232,8.5947999954,8.147,2.6982998848,21.976499557,11.82199955,8.4168996811,7.3656001091,5.5479001999,7.3796000481,6.4415001869,0.0068000001
198.764,8.589099884,8.7008,2.7112998962,21.889900208,11.815999985,8.2847003937,7.5689997673,5.3646998405,8.1567001343,7.1234002113,0.0008
198.34,8.589099884,9.277,2.7249999046,18.857700348,11.815999985,8.2822999954,7.5746998787,6.1236000061,8.8659000397,7.9523000717,0.0088
198.932,8.589099884,10.8538,2.6837000847,19.147100449,11.815999985,8.3373003006,7.4107999802,7.2495999336,8.5037002563,8.0880002975,0.0153999999
200.247,8.5832996368,11.6315,2.695100069,14.828000069,11.81000042,8.2691001892,7.1377000809,8.2509002686,7.7072000504,7.773900032,0.0087000001
202.156,8.5832996368,11.334,2.709100008,15.55700016,11.81000042,7.4658999443,6.5662999153,7.8263998032,6.6038999557,7.0328998566,0.0005
203.864,8.5832996368,11.554,2.6842000484,17.093700409,11.81000042,6.8347997665,6.0430002213,6.4492998123,5.8434000015,6.4194002151,0.0151000004
204.624,8.5947999954,11.1168,2.7193000317,21.128599167,11.82199955,6.2722001076,5.617099762,5.6135997772,5.3997998238,6.5848999023,0.0054
204.137,8.5820999146,10.5325,2.639300108,23.325899124,11.808799744,5.5662999153,5.0713000298,5.4173998833,6.0468001366,6.3407998085,0.0412999988
203.236,8.5947999954,10.0148,2.6517999172,23.919000626,11.82199955,5.1107997894,4.6297998428,4.924200058,4.5213999748,4.6921000481,0.0340999998
202.827,8.589099884,9.686,2.657599926,26.191400528,11.815999985,4.6659998894,4.231400013,4.303899765,3.6178998947,3.6177000999,0.0307
202.643,8.589099884,10.077,2.6817998886,28.238100052,11.815999985,4.4816999435,4.1350998878,3.7339999676,3.5313000679,3.5071001053,0.0164999999
202.66,8.5832996368,10.37,2.6563000679,30.341600418,11.81000042,4.6598000526,4.23939991,3.6110999584,4.0258998871,3.9252998829,0.0313999988
201.265,8.5947999954,9.773,2.7044000626,25.925600052,11.82199955,4.9576001167,4.396999836,3.6503999233,4.8736000061,4.6182999611,0.0033
199.884,8.5775003433,9.653,2.7156999111,21.841600418,11.803999901,5.2747001648,4.6111001968,3.8083000183,4.9664998055,4.7484998703,0.0033
200.314,8.589099884,9.43,2.6631999016,19.994100571,11.815999985,5.5556998253,4.7048001289,4.0321998596,4.7824997902,4.6647000313,0.0273000002
203.262,8.5429000854,9.078,2.6710000038,19.216999054,11.767999649,5.5697999001,4.7128000259,4.2596998215,4.5616002083,4.4914999008,0.0228000004
206.831,8.5429000854,10.423,2.673500061,20.245300293,11.767999649,5.5581998825,4.6676001549,4.4383001328,4.4699997902,4.4253001213,0.0212999992
208.028,8.5313997269,11.063,2.6831998825,24.355199814,11.755999565,5.5464000702,4.6291999817,4.5469999313,4.368999958,4.3406000137,0.0156999994
207.986,8.5313997269,11.6593,2.6754999161,28.558700562,11.755999565,5.5363998413,4.6455998421,4.5896000862,4.4713997841,4.4397001266,0.0201999992
207.398,8.5429000854,11.3705,2.6775000095,29.716899872,11.767999649,5.5050997734,4.6333999634,4.5771999359,4.472799778,4.459400177,0.0189999994
204.805,8.5313997269,11.015,2.6547999382,23.918399811,11.755999565,5.4843001366,4.613699913,4.5243000984,4.4482002258,4.404900074,0.0322999991
202.501,8.5313997269,11.105,2.6312000751,22.718000412,11.755999565,5.488699913,4.6757001877,4.4622998238,4.446100235,4.3467998505,0.0461000018
200.234,8.5371999741,9.0313,2.641299963,19.861000061,11.762000084,5.5208001137,4.7884998322,4.3917999268,4.4505000114,4.2961997986,0.0401999988
197.732,8.5313997269,7.6405,2.6691999435,21.616500854,11.755999565,5.633699894,4.9717001915,4.3835000992,4.6500000954,4.4302000999,0.0238000005
195.611,8.5429000854,6.913,2.6993000507,20.7935009,11.767999649,5.9496002197,5.2213997841,4.4663000107,5.0866999626,4.787899971,0.0063
194.07,8.5313997269,7.528,2.6988999844,22.639099121,11.755999565,6.3763999939,5.6321001053,4.524600029,5.7628998756,5.3350000381,0.0065000001
193.421,8.5313997269,7.8723,2.6912999153,24.058700562,11.755999565,6.9158000946,6.0922999382,5.6047000885,5.9170999527,5.5151000023,0.0109999999
193.618,8.5371999741,7.9265,2.6631000042,23.233999252,11.762000084,7.4917998314,6.5578999519,6.4008002281,6.5833997726,6.087100029,0.0274
194.926,8.5313997269,8.425,2.6854000092,22.596200943,11.755999565,8.7316999435,7.2603001595,7.4471998215,5.3222999573,5.1700000763,0.0143999998
196.383,8.5371999741,8.85,2.6933999062,18.432300568,11.762000084,10.478899956,8.9677000046,5.3232002258,7.3901000023,7.1128997803,0.0097000003
197.771,8.5313997269,9.9988,2.7295999527,18.427000046,11.755999565,13.107700348,11.279999733,7.1554999352,11.265000343,11.86550045,0.0114
199.046,8.5313997269,10.4675,2.7362000942,17.279100418,11.755999565,17.185699463,15.660699844,12.621600151,29.422700882,24.818199158,0.0153
199.476,8.5313997269,9.8713,2.6972000599,15.980799675,11.755999565,21.140499115,18.544200897,24.03840065,24.854299545,24.044200897,0.0074999998
199.192,8.5429000854,10.745,2.700799942,15.988599777,11.767999649,24.332700729,19.150999069,21.381799698,21.263900757,21.619699478,0.0054000001
198.406,8.5313997269,10.1015,2.6960000992,15.073800087,11.755999565,25.050300598,20.152599335,17.339500427,19.786500931,16.953399658,0.0082
197.277,8.5429000854,8.87,2.6968998909,16.632900238,11.767999649,26.784900665,20.291200638,16.795600891,15.450300217,16.291500092,0.0076000001
196.332,8.5371999741,8.6513,2.7163000107,14.203399658,11.762000084,29.532600403,22.71680069,20.059200287,19.481500626,20.645900726,0.0037
196.082,8.5429000854,8.365,2.8571000099,15.067299843,11.767999649,35.368198395,26.612800598,18.211999893,25.04540062,31.271299362,0.086000003
196.594,8.5256996155,9.095,2.7186000347,14.810600281,11.75,46.252700806,32.139198303,18.1583004,32.728199005,37.069301605,0.005
197.612,8.5429000854,8.625,2.7269001007,17.240100861,11.767999649,64.179298401,41.656398773,19.874300003,47.76210022,49.662200928,0.0099
200.081,8.5313997269,10.5633,2.7221000195,17.759599686,11.755999565,93.274803162,50.395900726,22.864099503,55.29240036,69.405601501,0.0071
203.472,8.5313997269,11.492,2.7054998875,20.095100403,11.755999565,138.71029663,60.254299164,27.893299103,59.312999725,56.374198914,0.0027000001
206.561,8.5371999741,11.8535,2.7274000645,18.015499115,11.762000084,199.30050659,71.064102173,34.435798645,51.850200653,52.592399597,0.0102
208.695,8.5313997269,12.0215,2.7149000168,19.057300568,11.755999565,315.46908569,83.258300781,46.179599762,65.513801575,64.130302429,0.0029
210.914,8.5313997269,11.9475,2.6914000511,17.325000763,11.755999565,534.78991699,92.906600952,69.016197205,75.029502869,82.370002747,0.0109000001
213.219,8.5371999741,11.95,2.6930999756,18.01199913,11.762000084,887.12591553,101.46859741,115.25019836,111.13110352,107.75279999,0.0098999999
214.672,8.5313997269,10.4465,2.6688001156,15.417300224,11.755999565,1245.1077881,104.2335968,96.914299011,116.74700165,111.08149719,0.0241
215.0,8.5313997269,10.7035,2.7012999058,17.186599731,11.755999565,1378.1655273,101.29519653,78.38999939,103.56230164,88.348999023,0.0051000002
215.0,8.5313997269,10.2423,2.6953001022,19.615999222,11.755999565,1237.9655762,97.709999084,52.492801666,109.83969879,93.401397705,0.0086000003
215.0,8.5371999741,11.206,2.6856000423,19.787399292,11.762000084,983.50610352,93.648399353,50.748600006,120.1187973,100.71260071,0.0142000001
215.0,8.5429000854,11.631,2.6895999908,17.671600342,11.767999649,774.140625,88.312103271,52.857200623,79.997901917,82.015800476,0.0119000003
215.113,8.5313997269,12.2375,2.7111001015,13.860500336,11.755999565,616.36578369,84.393798828,50.541999817,66.63760376,72.981697083,0.0006
214.378,8.5360002518,10.7198,2.6849999428,12.992400169,11.760800362,520.76611328,80.748497009,66.942497253,65.262397766,78.316596985,0.0146000003
212.967,8.5371999741,10.666,2.6484999657,12.126299858,11.762000084,462.85440063,77.489501953,77.774002075,67.313697815,81.398300171,0.0359999985
211.011,8.5313997269,10.794,2.6614999771,13.510100365,11.755999565,433.43978882,74.072799683,103.44129944,59.616199493,72.004898071,0.0283000004
208.932,8.5371999741,10.7605,2.655600071,14.201100349,11.762000084,427.31530762,72.030799866,77.651702881,55.933998108,64.879501343,0.0318000019
206.925,8.5371999741,10.6718,2.6503000259,14.724699974,11.762000084,446.61010742,72.200401306,64.609596252,56.661899567,63.346500397,0.0348999985
204.629,8.5313997269,9.008,2.6547999382,14.726699829,11.755999565,503.57110596,74.778900146,62.705501556,63.565799713,67.206596375,0.0322999991
202.5,8.5313997269,8.3003,2.6656000614,15.248299599,11.755999565,617.40222168,80.140899658,64.719398499,70.552001953,73.945396423,0.0260000005
200.705,8.5313997269,8.01,2.6774001122,15.244400024,11.755999565,789.83258057,86.24130249,66.462303162,85.088401794,82.393600464,0.0189999994
199.912,8.5313997269,7.7833,2.6624000072,16.110599518,11.755999565,1029.9975586,91.871398926,74.450897217,99.101600647,93.215301514,0.0277999993
199.993,8.5313997269,8.572,2.6747999191,16.283800125,11.755999565,1304.0039063,93.961097717,88.401100159,94.942497253,93.031303406,0.0206000004
200.88,8.5371999741,8.6858,2.7021999359,17.323200226,11.762000084,1562.0393066,92.657600403,84.517601013,83.771003723,89.754402161,0.0046000001
202.424,8.5371999741,9.2355,2.714099884,16.281799316,11.762000084,1740.9615479,94.601196289,83.006698608,78.538398743,86.603103638,0.0024
204.327,8.5313997269,9.5563,2.7195999622,16.281799316,11.755999565,1818.8647461,93.707801819,88.559700012,78.878601074,86.10710144,0.0056
205.667,8.5429000854,9.625,2.7262001038,16.284200668,11.767999649,1868.3126221,94.437301636,91.231796265,83.842796326,93.175003052,0.0095
206.342,8.5313997269,10.0885,2.7079000473,15.248299599,11.755999565,1912.135498,98.92250061,99.652099609,78.486801147,80.661003113,0.0012000001
206.604,8.5371999741,9.968,2.7214000225,14.814299583,11.762000084,1938.0152588,101.07929993,70.734802246,79.554199219,87.694702148,0.0067
205.377,8.5429000854,10.0728,2.709100008,13.426099777,11.767999649,1950.0,108.32589722,66.480300903,90.911598206,100.46499634,0.0005
202.931,8.5313997269,9.609,2.739700079,17.585300446,11.755999565,1950.0,116.00849915,112.15399933,173.03770447,165.52729797,0.0173
199.985,8.5313997269,8.9485,2.7272000313,20.444599152,11.755999565,1950.0,116.0983963,94.678596497,85.875999451,78.802696228,0.0101
197.038,8.5313997269,8.1595,2.7235999107,22.691299438,11.755999565,1950.0,113.57109833,93.755096436,77.494300842,68.58769989,0.008
194.48,8.5313997269,8.684,2.7049000263,18.012199402,11.755999565,1863.5087891,112.16459656,63.320301056,52.777801514,46.51720047,0.003
192.282,8.5360002518,7.644,2.7128999233,14.722599983,11.760800362,1596.5026855,117.86830139,45.384998322,60.492298126,52.295501709,0.0017
190.991,8.5313997269,7.1398,2.6991999149,13.342000008,11.755999565,1254.4754639,141.08099365,33.93170166,99.48840332,74.158699036,0.0063
190.701,8.5313997269,5.793,2.7109000683,13.513899803,11.755999565,875.87518311,189.06359863,47.576499939,75.826499939,69.816596985,0.0005
191.887,8.5313997269,5.4903,2.6918001175,14.204999924,11.755999565,593.73602295,214.24989319,51.245498657,82.896003723,82.844100952,0.0105999997
193.358,8.5371999741,6.389,2.7009000778,15.42029953,11.762000084,418.74899292,134.1546936,43.685699463,86.0286026,138.37080383,0.0052999998
194.878,8.5313997269,7.227,2.6900999546,19.055299759,11.755999565,295.99859619,95.529602051,34.175998688,69.304901123,61.010299683,0.0116999997
196.374,8.5313997269,7.277,2.701499939,17.667900085,11.755999565,193.00149536,70.955200195,26.279399872,61.593700409,45.78099823,0.0049999999
197.536,8.5371999741,8.6825,2.7028000355,16.976999283,11.762000084,156.61099243,54.680698395,13.620900154,28.956300735,18.368499756,0.0041999999
198.415,8.5313997269,9.95,2.6930999756,13.168800354,11.755999565,188.16900635,64.818603516,16.228399277,41.481098175,26.804300308,0.0098999999
199.393,8.5313997269,10.6125,2.6784000397,13.516799927,11.755999565,265.72628784,68.291397095,21.977300644,65.942199707,66.370597839,0.0185000002
200.677,8.5371999741,10.471,2.676199913,13.51210022,11.762000084,326.31948853,76.087600708,23.38299942,68.414100647,70.993301392,0.0197999999
202.839,8.5313997269,10.9713,2.6589000225,14.726599693,11.755999565,367.1907959,78.20539856,43.303199768,44.544399261,46.387001038,0.0298999995
205.366,8.5371999741,11.59,2.6486999989,13.513999939,11.762000084,359.89709473,64.425697327,64.860397339,29.730100632,31.168699265,0.0357999988
208.344,8.5313997269,12.216,2.6584999561,11.951499939,11.755999565,301.1164856,59.574100494,75.010002136,32.069099426,33.411701202,0.0300999992
211.663,8.540599823,12.599,2.6484000683,12.646800041,11.765600204,248.43260193,55.676998138,69.737503052,37.879699707,38.278701782,0.0359999985
216.027,8.5487003326,12.8198,2.6361999512,14.457099915,11.774000168,225.40130615,54.958698273,43.639701843,39.179199219,47.105098724,0.0432000011
220.867,8.5313997269,12.241,2.6530001163,14.633799553,11.755999565,210.54750061,54.389701843,39.1977005,45.685398102,48.029201508,0.0333000012
224.689,8.5313997269,12.7258,2.6496999264,13.243700027,11.755999565,195.00590515,52.897499084,38.209201813,47.286598206,48.578601837,0.0351999998
227.001,8.5371999741,13.465,2.6644999981,12.932600021,11.762000084,173.88679504,49.148799896,50.750301361,45.67440033,47.437999725,0.0265999995
226.267,8.5313997269,12.8105,2.6953001022,12.932600021,11.755999565,147.91520691,45.494400024,50.469898224,41.219600677,42.601699829,0.0086000003
224.121,8.5313997269,12.603,2.719700098,14.835800171,11.755999565,121.47350311,42.047100067,44.670600891,36.640098572,37.937099457,0.0057
221.058,8.5313997269,11.751,2.6573998928,16.457099915,11.755999565,100.90930176,38.351100922,38.168598175,33.932800293,35.163799286,0.0307
217.48,8.5313997269,11.195,2.6784999371,16.803600311,11.755999565,85.01599884,35.608100891,32.515499115,32.206600189,33.397201538,0.0184000004
214.133,8.5371999741,12.0143,2.6414999962,16.46159935,11.762000084,72.762702942,33.361099243,31.32060051,29.83370018,30.653499603,0.0401000008
211.613,8.5313997269,11.548,2.6182000637,14.38049984,11.755999565,63.841701508,31.21570015,29.015399933,26.862300873,27.170799255,0.0537
210.717,8.5360002518,12.0975,2.6493999958,12.821399689,11.760800362,57.217700958,29.330200195,24.978700638,25.196500778,25.310300827,0.0353999995
211.535,8.5360002518,12.6925,2.6205000877,12.126299858,11.760800362,52.656200409,28.016500473,23.585800171,24.60379982,24.477100372,0.0522999987
213.849,8.5313997269,11.91,2.6242001057,13.858599663,11.755999565,49.083400726,26.977600098,24.870199203,23.747200012,23.767499924,0.0502000004
215.664,8.540599823,12.5,2.6161000729,15.588899612,11.765600204,46.037101746,26.075500488,25.498199463,23.084899902,23.719499588,0.0549000017
216.79,8.5313997269,12.2893,2.614000082,16.112800598,11.755999565,43.270698547,25.371999741,25.32959938,22.802999496,23.157800674,0.0562000014
217.526,8.5313997269,11.693,2.6210000515,14.727000237,11.755999565,41.285198212,25.164800644,24.166700363,22.491500854,22.90320015,0.0520000011
216.964,8.5487003326,10.8058,2.6252999306,13.343099594,11.774000168,39.930698395,25.3416996,24.011199951,22.204999924,22.808000565,0.0494999997
215.168,8.540599823,10.517,2.6180999279,12.246700287,11.765600204,40.054199219,26.001199722,20.495100021,24.053300858,24.921899796,0.0537
212.217,8.5371999741,11.7853,2.6199998856,12.595000267,11.762000084,40.224998474,26.740499496,21.239299774,26.495199203,27.675899506,0.0526000001
208.243,8.5313997269,12.3385,2.6533000469,13.461099625,11.755999565,41.052200317,27.496599197,25.980499268,26.429800034,28.664699554,0.0331000015
203.356,8.540599823,9.7253,2.6263000965,13.510499954,11.765600204,42.451198578,28.2458992,19.328800201,26.383199692,29.10890007,0.0489000008
199.202,8.5313997269,8.639,2.6514999866,13.512399673,11.755999565,44.901199341,29.42650032,26.813999176,24.171499252,26.718299866,0.0342000015
195.858,8.5313997269,7.3455,2.6407001019,14.725000381,11.755999565,48.628799438,30.168300629,28.455299377,24.465499878,28.065299988,0.0405000001
192.933,8.540599823,6.8235,2.6431999207,16.289800644,11.765600204,58.069499969,33.519298553,23.375499725,31.519399643,37.700401306,0.0390999988
191.975,8.5313997269,6.0315,2.644299984,15.886899948,11.755999565,69.372703552,36.521701813,13.585800171,37.475200653,45.544700623,0.0384000018
193.088,8.5313997269,7.044,2.6700000763,15.193900108,11.755999565,93.269798279,41.275600433,30.285800934,40.849498749,53.452301025,0.0233999994
196.148,8.5429000854,7.903,2.6689999104,13.632499695,11.767999649,117.18689728,42.85559845,37.02519989,43.149200439,55.756999969,0.0240000002
200.152,8.5371999741,10.6305,2.6940999031,12.316200256,11.762000084,147.25680542,43.671199799,28.353599548,36.478099823,43.73690033,0.0093
204.29,8.5313997269,10.3295,2.6986000538,11.621600151,11.755999565,186.36849976,43.921699524,20.906200409,35.335201263,42.869998932,0.0066999998
207.903,8.5371999741,10.807,2.6817998886,12.14509964,11.762000084,233.74899292,44.724700928,16.267799377,26.046600342,26.790599823,0.0164999999
210.788,8.5313997269,11.255,2.6900999546,13.6875,11.755999565,296.72610474,48.351100922,13.284199715,31.199699402,31.762599945,0.0116999997
213.02,8.5360002518,11.5685,2.6826000214,13.689200401,11.760800362,371.27529907,56.978599548,10.141300201,58.791000366,55.466400146,0.0160000008
214.181,8.5429000854,11.5673,2.671900034,14.378299713,11.767999649,403.4480896,67.663902283,8.3329000473,99.517799377,75.937301636,0.0222999994
214.941,8.5313997269,12.256,2.6833000183,13.165599823,11.755999565,364.8868103,73.822097778,5.7880001068,119.02570343,71.469497681,0.0155999996
215.726,8.5487003326,12.4585,2.7416000366,12.299500465,11.774000168,288.85699463,69.972198486,5.8186001778,89.612297058,55.983798981,0.0185
216.652,8.5313997269,12.6075,2.7142000198,13.858599663,11.755999565,212.69039917,59.519001007,5.2810997963,65.193397522,53.52130127,0.0025
218.359,8.5313997269,13.1433,2.7095999718,15.830400467,11.755999565,149.85670471,49.380401611,5.390999794,40.179698944,42.336799622,0.0002
220.553,8.5453004837,12.947,2.695499897,17.220100403,11.770400047,112.9457016,42.668498993,5.9492998123,29.198200226,32.935100555,0.0085000005
222.546,8.5313997269,12.343,2.720400095,14.101900101,11.755999565,91.057899475,40.292499542,7.1059999466,34.520900726,44.712299347,0.0061
224.077,8.5313997269,12.094,2.7313001156,11.263899803,11.755999565,80.567802429,39.034999847,9.8461999893,36.420101166,44.166801453,0.0125
224.43,8.5313997269,13.7373,2.692800045,10.047499657,11.755999565,76.565101624,39.361999512,16.089599609,35.185501099,41.717300415,0.0099999998
224.084,8.5360002518,14.326,2.6937999725,10.836500168,11.760800362,76.636802673,39.990600586,22.183599472,37.387798309,42.088100433,0.0094999997
223.292,8.5313997269,14.928,2.6991999149,12.395600319,11.755999565,78.11869812,42.029499054,28.845899582,41.032798767,43.508098602,0.0063
222.305,8.5360002518,15.17,2.6886999607,11.18200016,11.760800362,81.196502686,42.83649826,34.690601349,45.653800964,48.937900543,0.0125000002
221.249,8.5360002518,13.8683,2.6682999134,10.045100212,11.760800362,85.046699524,44.113201141,37.55039978,45.438598633,49.613998413,0.0243999995
220.279,8.5313997269,12.877,2.6733000278,10.178799629,11.755999565,89.276199341,45.601398468,42.144100189,41.251998901,47.42829895,0.0215000007
219.774,8.5313997269,12.9703,2.6856999397,11.737299919,11.755999565,92.461502075,46.520999908,53.407600403,37.734699249,47.683300018,0.0142000001
218.045,8.5360002518,10.5295,2.6751000881,11.565500259,11.760800362,94.236099243,47.879501343,35.963699341,42.2458992,49.051200867,0.0204000007
216.808,8.5313997269,11.2835,2.6784000397,11.606599808,11.755999565,95.58480072,48.511501312,45.903301239,54.125198364,70.806297302,0.0185000002
213.859,8.540599823,11.106,2.696199894,12.127900124,11.765600204,94.190696716,48.046600342,42.022899628,46.52640152,53.311000824,0.0081000002
210.313,8.5360002518,11.6598,2.6884999275,12.301099777,11.760800362,92.634002686,47.411998749,32.32170105,39.750900269,46.650798798,0.0126
207.54,8.5360002518,11.7865,2.7077999115,12.909899712,11.760800362,88.465698242,47.967399597,15.79279995,46.170501709,51.792301178,0.0013
206.693,8.5313997269,10.9285,2.6984000206,12.393400192,11.755999565,82.903503418,48.43239975,26.326200485,67.248802185,75.345298767,0.0068000001
206.308,8.5360002518,10.771,2.6863999367,11.701600075,11.760800362,74.819198608,40.970401764,34.134300232,45.462501526,47.312801361,0.0137999998
207.697,8.5313997269,10.7905,2.6830999851,12.128499985,11.755999565,64.090499878,34.636699677,35.598300934,32.870399475,35.539699554,0.0156999994
209.83,8.5360002518,11.0325,2.6946001053,12.473500252,11.760800362,53.190101624,30.579000473,38.733299255,24.107500076,25.343099594,0.0089999996
213.499,8.5353002548,12.2028,2.7019999027,15.615300179,11.760000229,43.31370163,26.435499191,33.481201172,20.57159996,22.061700821,0.0046999999
215.166,8.5360002518,12.524,2.6970999241,14.751199722,11.760800362,35.952301025,22.851800919,22.441799164,17.32749939,17.958799362,0.0076000001
215.916,8.5360002518,12.2478,2.7021000385,15.786800385,11.760800362,32.132701874,23.145500183,17.786600113,16.966100693,15.388299942,0.0046000001
215.791,8.5313997269,12.8785,2.7290999889,14.553199768,11.755999565,31.518699646,24.235300064,13.508099556,18.254400253,15.589699745,0.0112
216.844,8.5313997269,12.8483,2.6975998878,13.340600014,11.755999565,34.371799469,26.074199677,10.099399567,22.773599625,17.940500259,0.0073000002
219.708,8.5313997269,13.067,2.7002000809,12.13010025,11.755999565,40.49200058,30.321800232,11.181799889,32.260101318,19.496700287,0.0057000001
222.122,8.5313997269,13.0275,2.695499897,13.165599823,11.755999565,47.941398621,30.882400513,13.99600029,33.14440155,28.297800064,0.0085000005
223.125,8.540599823,13.2105,2.7053999901,14.81910038,11.765600204,49.071201324,28.137599945,19.95980072,30.144500732,26.641599655,0.0027000001
225.781,8.5360002518,14.3048,2.6979000568,16.726999283,11.760800362,39.961799622,23.758399963,29.334899902,22.502000809,22.520299911,0.0071
225.625,8.5360002518,14.946,2.7100999355,15.856900215,11.760800362,26.945199966,19.12100029,23.902399063,14.693200111,17.120199203,0.0
222.967,8.540599823,14.6243,2.7056000233,16.685899734,11.765600204,20.048599243,15.432100296,13.31760025,10.163599968,10.924099922,0.0026
207.421,8.5313997269,14.8465,2.7014000416,18.069299698,11.755999565,15.586099625,12.771699905,8.0641002655,10.46420002,11.582500458,0.0049999999
201.763,8.5453004837,11.642,2.6877999306,21.015100479,11.770400047,12.438400269,11.079199791,8.8652000427,11.617799759,13.916600227,0.0130000003
197.322,8.5360002518,10.407,2.674200058,21.306699753,11.760800362,10.121399879,9.5687999725,9.5502996445,12.054200172,12.138199806,0.0208999999
194.022,8.540599823,8.939,2.6812000275,21.826400757,11.765600204,8.7966003418,8.0415000916,8.1312999725,8.7525997162,8.7578001022,0.0167999994
191.363,8.5313997269,6.741,2.6568000317,20.44370079,11.755999565,7.6718001366,6.9324998856,6.0234999657,6.9665999413,6.8748002052,0.0310999993
189.64,8.5453004837,6.1435,2.6868000031,21.651199341,11.770400047,7.0762000084,6.1407999992,5.1784000397,5.8046998978,5.7694997787,0.0136000002
188.565,8.540599823,5.741,2.6789999008,22.574300766,11.765600204,6.3713002205,5.5366001129,4.5331001282,4.8358001709,4.8804001808,0.0181000009
188.29,8.5353002548,5.878,2.6531999111,22.054599762,11.760000229,5.8654999733,5.1398000717,4.4099998474,4.7590999603,5.1532998085,0.0331999995
188.759,8.5313997269,6.0515,2.6703999043,23.096700668,11.755999565,5.6982002258,4.9864997864,4.1571002007,4.8186001778,4.8592000008,0.0231999997
190.231,8.5499000549,7.1675,2.6752998829,24.945400238,11.77519989,5.5714001656,4.8945999146,4.1258997917,4.8984999657,5.0187001228,0.0203000009
191.932,8.5453004837,7.79,2.6865999699,27.370700836,11.770400047,5.5563998222,4.8647999763,4.1684999466,4.5980000496,4.6550998688,0.0137
193.9,8.5360002518,9.017,2.7088000774,25.984800339,11.760800362,5.6923999786,5.0114998817,4.2795000076,4.7358999252,4.7908000946,0.0007
195.919,8.540599823,10.068,2.6726000309,23.036800385,11.765600204,5.8678002357,5.126999855,4.5191001892,4.9911999702,4.9492001534,0.0218000002
199.676,8.540599823,11.5968,2.6624999046,19.984300613,11.765600204,6.1494998932,5.340400219,4.6553001404,5.5713000298,5.5869998932,0.0277999993
206.009,8.5453004837,14.438,2.6721999645,18.252000809,11.770400047,6.461400032,5.5749001503,5.598400116,5.6364998817,5.7276000977,0.0220999997
